RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
56,56,2026-02-06 22:38:29.8841720,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
57,57,2026-02-06 22:38:30.0239622,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
58,58,2026-02-06 22:38:30.3407142,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
59,59,2026-02-06 22:38:30.8039163,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
60,60,2026-02-06 22:38:30.8050884,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
61,61,2026-02-06 22:38:30.9605388,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
62,62,2026-02-06 22:38:31.6877774,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
63,63,2026-02-06 22:38:31.9415276,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
64,64,2026-02-06 22:38:32.0035202,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
65,65,2026-02-06 22:38:32.8906537,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
66,66,2026-02-06 22:38:33.0328670,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
67,67,2026-02-06 22:38:33.8080993,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
68,68,2026-02-06 22:38:33.9394045,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
69,69,2026-02-06 22:38:34.6680747,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
70,70,2026-02-06 22:38:34.8349676,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
71,71,2026-02-06 22:38:35.4970428,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
72,72,2026-02-06 22:38:35.6615966,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
73,73,2026-02-06 22:38:36.2578085,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
74,74,2026-02-06 22:38:36.4259526,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
75,75,2026-02-06 22:38:37.2758337,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
76,76,2026-02-06 22:38:37.4297628,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2840,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
77,77,2026-02-06 22:38:38.1836550,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
78,78,2026-02-06 22:38:38.3051290,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
79,79,2026-02-06 22:38:39.1838220,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
80,80,2026-02-06 22:38:39.3166869,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
81,81,2026-02-06 22:38:40.0461634,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
82,82,2026-02-06 22:38:40.1706456,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
83,83,2026-02-06 22:38:40.8032622,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
84,84,2026-02-06 22:38:40.9800377,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
85,85,2026-02-06 22:38:41.8398648,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
86,86,2026-02-06 22:38:41.9516776,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
87,87,2026-02-06 22:38:42.7376287,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
88,88,2026-02-06 22:38:42.8372383,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
89,89,2026-02-06 22:38:43.4835871,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
90,90,2026-02-06 22:38:43.6240279,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
91,91,2026-02-06 22:38:44.2048789,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
92,92,2026-02-06 22:38:44.3280144,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
93,93,2026-02-06 22:38:44.9888569,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
94,94,2026-02-06 22:38:45.1378098,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
95,95,2026-02-06 22:38:45.8043567,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
96,96,2026-02-06 22:38:45.9599133,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
97,97,2026-02-06 22:38:46.6671696,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
98,98,2026-02-06 22:38:46.7995281,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
99,99,2026-02-06 22:38:49.2737470,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
100,100,2026-02-06 22:38:49.4218302,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
101,101,2026-02-06 22:38:50.7613619,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
102,102,2026-02-06 22:38:50.9020502,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
103,103,2026-02-06 22:38:51.5857809,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
104,104,2026-02-06 22:38:51.7585376,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
105,105,2026-02-06 22:38:52.6295459,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
106,106,2026-02-06 22:38:52.8467852,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
107,107,2026-02-06 22:38:53.5880865,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
108,108,2026-02-06 22:38:53.7759626,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
109,109,2026-02-06 22:38:54.2814894,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
110,110,2026-02-06 22:38:54.4230493,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
111,111,2026-02-06 22:38:54.9705611,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
112,112,2026-02-06 22:38:55.1298714,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
113,113,2026-02-06 22:38:55.6653627,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
114,114,2026-02-06 22:38:55.8093201,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,3064,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
115,115,2026-02-06 22:38:56.5304912,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2396,2072,WIN-IGJLHARSET8,0,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
